Id;ActivityHour;Date;Hour;TotalIntensity;AverageIntensity
2320127002;5/03/2016 11:00;5/03/2016 0:00;11:00:00 a. m.;0;0
2320127002;5/03/2016 12:00;5/03/2016 0:00;12:00:00 p. m.;0;0
2320127002;5/03/2016 13:00;5/03/2016 0:00;1:00:00 p. m.;0;0
2320127002;5/03/2016 14:00;5/03/2016 0:00;2:00:00 p. m.;0;0
2320127002;5/03/2016 15:00;5/03/2016 0:00;3:00:00 p. m.;0;0
2320127002;5/03/2016 16:00;5/03/2016 0:00;4:00:00 p. m.;0;0
2320127002;5/03/2016 17:00;5/03/2016 0:00;5:00:00 p. m.;3;0.05
2320127002;5/03/2016 18:00;5/03/2016 0:00;6:00:00 p. m.;15;0.25
2320127002;5/03/2016 19:00;5/03/2016 0:00;7:00:00 p. m.;28;0.466667
2320127002;5/03/2016 20:00;5/03/2016 0:00;8:00:00 p. m.;61;1.016.667
2320127002;5/03/2016 21:00;5/03/2016 0:00;9:00:00 p. m.;27;0.45
2320127002;5/03/2016 22:00;5/03/2016 0:00;10:00:00 p. m.;46;0.766667
2320127002;5/03/2016 23:00;5/03/2016 0:00;11:00:00 p. m.;1;0.016667
2320127002;5/04/2016 0:00;5/04/2016 0:00;12:00:00 a. m.;0;0
2320127002;5/04/2016 1:00;5/04/2016 0:00;1:00:00 a. m.;0;0
2320127002;5/04/2016 2:00;5/04/2016 0:00;2:00:00 a. m.;0;0
2320127002;5/04/2016 3:00;5/04/2016 0:00;3:00:00 a. m.;0;0
2320127002;5/04/2016 4:00;5/04/2016 0:00;4:00:00 a. m.;3;0.05
2320127002;5/04/2016 5:00;5/04/2016 0:00;5:00:00 a. m.;0;0
2320127002;5/04/2016 6:00;5/04/2016 0:00;6:00:00 a. m.;16;0.266667
2320127002;5/04/2016 7:00;5/04/2016 0:00;7:00:00 a. m.;33;0.55
2320127002;5/04/2016 8:00;5/04/2016 0:00;8:00:00 a. m.;0;0
2320127002;5/04/2016 9:00;5/04/2016 0:00;9:00:00 a. m.;0;0
2320127002;5/04/2016 10:00;5/04/2016 0:00;10:00:00 a. m.;0;0
2320127002;5/04/2016 11:00;5/04/2016 0:00;11:00:00 a. m.;0;0
2320127002;5/04/2016 12:00;5/04/2016 0:00;12:00:00 p. m.;0;0
2320127002;5/04/2016 13:00;5/04/2016 0:00;1:00:00 p. m.;0;0
2320127002;5/04/2016 14:00;5/04/2016 0:00;2:00:00 p. m.;0;0
2320127002;5/04/2016 15:00;5/04/2016 0:00;3:00:00 p. m.;0;0
2320127002;5/04/2016 16:00;5/04/2016 0:00;4:00:00 p. m.;0;0
2320127002;5/04/2016 17:00;5/04/2016 0:00;5:00:00 p. m.;0;0
2320127002;5/04/2016 18:00;5/04/2016 0:00;6:00:00 p. m.;0;0
2320127002;5/04/2016 19:00;5/04/2016 0:00;7:00:00 p. m.;0;0
2320127002;5/04/2016 20:00;5/04/2016 0:00;8:00:00 p. m.;0;0
2320127002;5/04/2016 21:00;5/04/2016 0:00;9:00:00 p. m.;0;0
2320127002;5/04/2016 22:00;5/04/2016 0:00;10:00:00 p. m.;0;0
2320127002;5/04/2016 23:00;5/04/2016 0:00;11:00:00 p. m.;0;0
2320127002;5/05/2016 0:00;5/05/2016 0:00;12:00:00 a. m.;0;0
2320127002;5/05/2016 1:00;5/05/2016 0:00;1:00:00 a. m.;0;0
2320127002;5/05/2016 2:00;5/05/2016 0:00;2:00:00 a. m.;0;0
2320127002;5/05/2016 3:00;5/05/2016 0:00;3:00:00 a. m.;0;0
2320127002;5/05/2016 4:00;5/05/2016 0:00;4:00:00 a. m.;0;0
2320127002;5/05/2016 5:00;5/05/2016 0:00;5:00:00 a. m.;0;0
2320127002;5/05/2016 6:00;5/05/2016 0:00;6:00:00 a. m.;18;0.3
2320127002;5/05/2016 7:00;5/05/2016 0:00;7:00:00 a. m.;31;0.516667
2320127002;5/05/2016 8:00;5/05/2016 0:00;8:00:00 a. m.;26;0.433333
2320127002;5/05/2016 9:00;5/05/2016 0:00;9:00:00 a. m.;34;0.566667
2320127002;5/05/2016 10:00;5/05/2016 0:00;10:00:00 a. m.;27;0.45
2320127002;5/05/2016 11:00;5/05/2016 0:00;11:00:00 a. m.;23;0.383333
2320127002;5/05/2016 12:00;5/05/2016 0:00;12:00:00 p. m.;18;0.3
2320127002;5/05/2016 13:00;5/05/2016 0:00;1:00:00 p. m.;8;0.133333
2320127002;5/05/2016 14:00;5/05/2016 0:00;2:00:00 p. m.;0;0
2320127002;5/05/2016 15:00;5/05/2016 0:00;3:00:00 p. m.;0;0
2320127002;5/05/2016 16:00;5/05/2016 0:00;4:00:00 p. m.;0;0
2320127002;5/05/2016 17:00;5/05/2016 0:00;5:00:00 p. m.;4;0.066667
2320127002;5/05/2016 18:00;5/05/2016 0:00;6:00:00 p. m.;6;0.1
2320127002;5/05/2016 19:00;5/05/2016 0:00;7:00:00 p. m.;20;0.333333
2320127002;5/05/2016 20:00;5/05/2016 0:00;8:00:00 p. m.;15;0.25
2320127002;5/05/2016 21:00;5/05/2016 0:00;9:00:00 p. m.;11;0.183333
2320127002;5/05/2016 22:00;5/05/2016 0:00;10:00:00 p. m.;4;0.066667
2320127002;5/05/2016 23:00;5/05/2016 0:00;11:00:00 p. m.;0;0
2320127002;5/06/2016 0:00;5/06/2016 0:00;12:00:00 a. m.;0;0
2320127002;5/06/2016 1:00;5/06/2016 0:00;1:00:00 a. m.;0;0
2320127002;5/06/2016 2:00;5/06/2016 0:00;2:00:00 a. m.;0;0
2320127002;5/06/2016 3:00;5/06/2016 0:00;3:00:00 a. m.;0;0
2320127002;5/06/2016 4:00;5/06/2016 0:00;4:00:00 a. m.;0;0
2320127002;5/06/2016 5:00;5/06/2016 0:00;5:00:00 a. m.;7;0.116667
2320127002;5/06/2016 6:00;5/06/2016 0:00;6:00:00 a. m.;29;0.483333
2320127002;5/06/2016 7:00;5/06/2016 0:00;7:00:00 a. m.;19;0.316667
2320127002;5/06/2016 8:00;5/06/2016 0:00;8:00:00 a. m.;13;0.216667
2320127002;5/06/2016 9:00;5/06/2016 0:00;9:00:00 a. m.;17;0.283333
2320127002;5/06/2016 10:00;5/06/2016 0:00;10:00:00 a. m.;25;0.416667
2320127002;5/06/2016 11:00;5/06/2016 0:00;11:00:00 a. m.;27;0.45
2320127002;5/06/2016 12:00;5/06/2016 0:00;12:00:00 p. m.;15;0.25
2320127002;5/06/2016 13:00;5/06/2016 0:00;1:00:00 p. m.;0;0
2320127002;5/06/2016 14:00;5/06/2016 0:00;2:00:00 p. m.;0;0
2320127002;5/06/2016 15:00;5/06/2016 0:00;3:00:00 p. m.;0;0
2320127002;5/06/2016 16:00;5/06/2016 0:00;4:00:00 p. m.;0;0
2320127002;5/06/2016 17:00;5/06/2016 0:00;5:00:00 p. m.;0;0
2320127002;5/06/2016 18:00;5/06/2016 0:00;6:00:00 p. m.;0;0
2320127002;5/06/2016 19:00;5/06/2016 0:00;7:00:00 p. m.;0;0
2320127002;5/06/2016 20:00;5/06/2016 0:00;8:00:00 p. m.;12;0.2
2320127002;5/06/2016 21:00;5/06/2016 0:00;9:00:00 p. m.;15;0.25
2320127002;5/06/2016 22:00;5/06/2016 0:00;10:00:00 p. m.;17;0.283333
2320127002;5/06/2016 23:00;5/06/2016 0:00;11:00:00 p. m.;8;0.133333
2320127002;5/07/2016 0:00;5/07/2016 0:00;12:00:00 a. m.;0;0
2320127002;5/07/2016 1:00;5/07/2016 0:00;1:00:00 a. m.;0;0
2320127002;5/07/2016 2:00;5/07/2016 0:00;2:00:00 a. m.;0;0
2320127002;5/07/2016 3:00;5/07/2016 0:00;3:00:00 a. m.;0;0
2320127002;5/07/2016 4:00;5/07/2016 0:00;4:00:00 a. m.;0;0
2320127002;5/07/2016 5:00;5/07/2016 0:00;5:00:00 a. m.;13;0.216667
2320127002;5/07/2016 6:00;5/07/2016 0:00;6:00:00 a. m.;10;0.166667
2320127002;5/07/2016 7:00;5/07/2016 0:00;7:00:00 a. m.;14;0.233333
2320127002;5/07/2016 8:00;5/07/2016 0:00;8:00:00 a. m.;18;0.3
2320127002;5/07/2016 9:00;5/07/2016 0:00;9:00:00 a. m.;33;0.55
2320127002;5/07/2016 10:00;5/07/2016 0:00;10:00:00 a. m.;16;0.266667
2320127002;5/07/2016 11:00;5/07/2016 0:00;11:00:00 a. m.;15;0.25
2320127002;5/07/2016 12:00;5/07/2016 0:00;12:00:00 p. m.;25;0.416667
2320127002;5/07/2016 13:00;5/07/2016 0:00;1:00:00 p. m.;12;0.2
2320127002;5/07/2016 14:00;5/07/2016 0:00;2:00:00 p. m.;25;0.416667
2320127002;5/07/2016 15:00;5/07/2016 0:00;3:00:00 p. m.;32;0.533333
2320127002;5/07/2016 16:00;5/07/2016 0:00;4:00:00 p. m.;26;0.433333
2320127002;5/07/2016 17:00;5/07/2016 0:00;5:00:00 p. m.;16;0.266667
2320127002;5/07/2016 18:00;5/07/2016 0:00;6:00:00 p. m.;0;0
2320127002;5/07/2016 19:00;5/07/2016 0:00;7:00:00 p. m.;0;0
2320127002;5/07/2016 20:00;5/07/2016 0:00;8:00:00 p. m.;6;0.1
2320127002;5/07/2016 21:00;5/07/2016 0:00;9:00:00 p. m.;16;0.266667
2320127002;5/07/2016 22:00;5/07/2016 0:00;10:00:00 p. m.;27;0.45
2320127002;5/07/2016 23:00;5/07/2016 0:00;11:00:00 p. m.;15;0.25
2320127002;5/08/2016 0:00;5/08/2016 0:00;12:00:00 a. m.;0;0
2320127002;5/08/2016 1:00;5/08/2016 0:00;1:00:00 a. m.;0;0
2320127002;5/08/2016 2:00;5/08/2016 0:00;2:00:00 a. m.;0;0
2320127002;5/08/2016 3:00;5/08/2016 0:00;3:00:00 a. m.;0;0
2320127002;5/08/2016 4:00;5/08/2016 0:00;4:00:00 a. m.;0;0
2320127002;5/08/2016 5:00;5/08/2016 0:00;5:00:00 a. m.;0;0
2320127002;5/08/2016 6:00;5/08/2016 0:00;6:00:00 a. m.;0;0
2320127002;5/08/2016 7:00;5/08/2016 0:00;7:00:00 a. m.;0;0
2320127002;5/08/2016 8:00;5/08/2016 0:00;8:00:00 a. m.;9;0.15
2320127002;5/08/2016 9:00;5/08/2016 0:00;9:00:00 a. m.;14;0.233333
2320127002;5/08/2016 10:00;5/08/2016 0:00;10:00:00 a. m.;22;0.366667
2320127002;5/08/2016 11:00;5/08/2016 0:00;11:00:00 a. m.;24;0.4
2320127002;5/08/2016 12:00;5/08/2016 0:00;12:00:00 p. m.;22;0.366667
2320127002;5/08/2016 13:00;5/08/2016 0:00;1:00:00 p. m.;27;0.45
2320127002;5/08/2016 14:00;5/08/2016 0:00;2:00:00 p. m.;2;0.033333
2320127002;5/08/2016 15:00;5/08/2016 0:00;3:00:00 p. m.;0;0
2320127002;5/08/2016 16:00;5/08/2016 0:00;4:00:00 p. m.;9;0.15
2320127002;5/08/2016 17:00;5/08/2016 0:00;5:00:00 p. m.;24;0.4
2320127002;5/08/2016 18:00;5/08/2016 0:00;6:00:00 p. m.;19;0.316667
2320127002;5/08/2016 19:00;5/08/2016 0:00;7:00:00 p. m.;23;0.383333
2320127002;5/08/2016 20:00;5/08/2016 0:00;8:00:00 p. m.;11;0.183333
2320127002;5/08/2016 21:00;5/08/2016 0:00;9:00:00 p. m.;18;0.3
2320127002;5/08/2016 22:00;5/08/2016 0:00;10:00:00 p. m.;12;0.2
2320127002;5/08/2016 23:00;5/08/2016 0:00;11:00:00 p. m.;11;0.183333
2320127002;5/09/2016 0:00;5/09/2016 0:00;12:00:00 a. m.;16;0.266667
2320127002;5/09/2016 1:00;5/09/2016 0:00;1:00:00 a. m.;18;0.3
2320127002;5/09/2016 2:00;5/09/2016 0:00;2:00:00 a. m.;0;0
2320127002;5/09/2016 3:00;5/09/2016 0:00;3:00:00 a. m.;0;0
2320127002;5/09/2016 4:00;5/09/2016 0:00;4:00:00 a. m.;0;0
2320127002;5/09/2016 5:00;5/09/2016 0:00;5:00:00 a. m.;4;0.066667
2320127002;5/09/2016 6:00;5/09/2016 0:00;6:00:00 a. m.;12;0.2
2320127002;5/09/2016 7:00;5/09/2016 0:00;7:00:00 a. m.;22;0.366667
2320127002;5/09/2016 8:00;5/09/2016 0:00;8:00:00 a. m.;11;0.183333
2320127002;5/09/2016 9:00;5/09/2016 0:00;9:00:00 a. m.;10;0.166667
2320127002;5/09/2016 10:00;5/09/2016 0:00;10:00:00 a. m.;11;0.183333
2320127002;5/09/2016 11:00;5/09/2016 0:00;11:00:00 a. m.;0;0
2320127002;5/09/2016 12:00;5/09/2016 0:00;12:00:00 p. m.;0;0
2320127002;5/09/2016 13:00;5/09/2016 0:00;1:00:00 p. m.;0;0
2320127002;5/09/2016 14:00;5/09/2016 0:00;2:00:00 p. m.;0;0
2320127002;5/09/2016 15:00;5/09/2016 0:00;3:00:00 p. m.;19;0.316667
2320127002;5/09/2016 16:00;5/09/2016 0:00;4:00:00 p. m.;12;0.2
2320127002;5/09/2016 17:00;5/09/2016 0:00;5:00:00 p. m.;10;0.166667
2320127002;5/09/2016 18:00;5/09/2016 0:00;6:00:00 p. m.;0;0
2320127002;5/09/2016 19:00;5/09/2016 0:00;7:00:00 p. m.;0;0
2320127002;5/09/2016 20:00;5/09/2016 0:00;8:00:00 p. m.;0;0
2320127002;5/09/2016 21:00;5/09/2016 0:00;9:00:00 p. m.;0;0
2320127002;5/09/2016 22:00;5/09/2016 0:00;10:00:00 p. m.;0;0
2320127002;5/09/2016 23:00;5/09/2016 0:00;11:00:00 p. m.;0;0
2320127002;5/10/2016 0:00;5/10/2016 0:00;12:00:00 a. m.;0;0
2320127002;5/10/2016 1:00;5/10/2016 0:00;1:00:00 a. m.;0;0
2320127002;5/10/2016 2:00;5/10/2016 0:00;2:00:00 a. m.;0;0
2320127002;5/10/2016 3:00;5/10/2016 0:00;3:00:00 a. m.;0;0
2320127002;5/10/2016 4:00;5/10/2016 0:00;4:00:00 a. m.;0;0
2320127002;5/10/2016 5:00;5/10/2016 0:00;5:00:00 a. m.;0;0
2320127002;5/10/2016 6:00;5/10/2016 0:00;6:00:00 a. m.;6;0.1
2320127002;5/10/2016 7:00;5/10/2016 0:00;7:00:00 a. m.;21;0.35
2320127002;5/10/2016 8:00;5/10/2016 0:00;8:00:00 a. m.;11;0.183333
2320127002;5/10/2016 9:00;5/10/2016 0:00;9:00:00 a. m.;20;0.333333
2320127002;5/10/2016 10:00;5/10/2016 0:00;10:00:00 a. m.;18;0.3
2320127002;5/10/2016 11:00;5/10/2016 0:00;11:00:00 a. m.;38;0.633333
2320127002;5/10/2016 12:00;5/10/2016 0:00;12:00:00 p. m.;32;0.533333
2320127002;5/10/2016 13:00;5/10/2016 0:00;1:00:00 p. m.;17;0.283333
2320127002;5/10/2016 14:00;5/10/2016 0:00;2:00:00 p. m.;17;0.283333
2320127002;5/10/2016 15:00;5/10/2016 0:00;3:00:00 p. m.;19;0.316667
2320127002;5/10/2016 16:00;5/10/2016 0:00;4:00:00 p. m.;25;0.416667
2320127002;5/10/2016 17:00;5/10/2016 0:00;5:00:00 p. m.;13;0.216667
2320127002;5/10/2016 18:00;5/10/2016 0:00;6:00:00 p. m.;20;0.333333
2320127002;5/10/2016 19:00;5/10/2016 0:00;7:00:00 p. m.;13;0.216667
2320127002;5/10/2016 20:00;5/10/2016 0:00;8:00:00 p. m.;18;0.3
2320127002;5/10/2016 21:00;5/10/2016 0:00;9:00:00 p. m.;2;0.033333
2320127002;5/10/2016 22:00;5/10/2016 0:00;10:00:00 p. m.;0;0
2320127002;5/10/2016 23:00;5/10/2016 0:00;11:00:00 p. m.;0;0
2320127002;5/11/2016 0:00;5/11/2016 0:00;12:00:00 a. m.;0;0
2320127002;5/11/2016 1:00;5/11/2016 0:00;1:00:00 a. m.;0;0
2320127002;5/11/2016 2:00;5/11/2016 0:00;2:00:00 a. m.;0;0
2320127002;5/11/2016 3:00;5/11/2016 0:00;3:00:00 a. m.;0;0
2320127002;5/11/2016 4:00;5/11/2016 0:00;4:00:00 a. m.;0;0
2320127002;5/11/2016 5:00;5/11/2016 0:00;5:00:00 a. m.;0;0
2320127002;5/11/2016 6:00;5/11/2016 0:00;6:00:00 a. m.;0;0
2320127002;5/11/2016 7:00;5/11/2016 0:00;7:00:00 a. m.;0;0
2320127002;5/11/2016 8:00;5/11/2016 0:00;8:00:00 a. m.;0;0
2320127002;5/11/2016 9:00;5/11/2016 0:00;9:00:00 a. m.;1;0.016667
2320127002;5/11/2016 10:00;5/11/2016 0:00;10:00:00 a. m.;25;0.416667
2320127002;5/11/2016 11:00;5/11/2016 0:00;11:00:00 a. m.;17;0.283333
2320127002;5/11/2016 12:00;5/11/2016 0:00;12:00:00 p. m.;24;0.4
2320127002;5/11/2016 13:00;5/11/2016 0:00;1:00:00 p. m.;14;0.233333
2320127002;5/11/2016 14:00;5/11/2016 0:00;2:00:00 p. m.;11;0.183333
2320127002;5/11/2016 15:00;5/11/2016 0:00;3:00:00 p. m.;20;0.333333
2320127002;5/11/2016 16:00;5/11/2016 0:00;4:00:00 p. m.;20;0.333333
2320127002;5/11/2016 17:00;5/11/2016 0:00;5:00:00 p. m.;34;0.566667
2320127002;5/11/2016 18:00;5/11/2016 0:00;6:00:00 p. m.;9;0.15
2320127002;5/11/2016 19:00;5/11/2016 0:00;7:00:00 p. m.;17;0.283333
2320127002;5/11/2016 20:00;5/11/2016 0:00;8:00:00 p. m.;30;0.5
2320127002;5/11/2016 21:00;5/11/2016 0:00;9:00:00 p. m.;25;0.416667
2320127002;5/11/2016 22:00;5/11/2016 0:00;10:00:00 p. m.;32;0.533333
2320127002;5/11/2016 23:00;5/11/2016 0:00;11:00:00 p. m.;21;0.35
2320127002;5/12/2016 0:00;5/12/2016 0:00;12:00:00 a. m.;0;0
2320127002;5/12/2016 1:00;5/12/2016 0:00;1:00:00 a. m.;0;0
2320127002;5/12/2016 2:00;5/12/2016 0:00;2:00:00 a. m.;0;0
2320127002;5/12/2016 3:00;5/12/2016 0:00;3:00:00 a. m.;0;0
2320127002;5/12/2016 4:00;5/12/2016 0:00;4:00:00 a. m.;0;0
2320127002;5/12/2016 5:00;5/12/2016 0:00;5:00:00 a. m.;0;0
2320127002;5/12/2016 6:00;5/12/2016 0:00;6:00:00 a. m.;0;0
2320127002;5/12/2016 7:00;5/12/2016 0:00;7:00:00 a. m.;0;0
2320127002;5/12/2016 8:00;5/12/2016 0:00;8:00:00 a. m.;0;0
2320127002;5/12/2016 9:00;5/12/2016 0:00;9:00:00 a. m.;8;0.133333
2320127002;5/12/2016 10:00;5/12/2016 0:00;10:00:00 a. m.;30;0.5
2320127002;5/12/2016 11:00;5/12/2016 0:00;11:00:00 a. m.;26;0.433333
2320127002;5/12/2016 12:00;5/12/2016 0:00;12:00:00 p. m.;28;0.466667
2320127002;5/12/2016 13:00;5/12/2016 0:00;1:00:00 p. m.;16;0.266667
2320127002;5/12/2016 14:00;5/12/2016 0:00;2:00:00 p. m.;16;0.266667
2347167796;4/12/2016 0:00;4/12/2016 0:00;12:00:00 a. m.;0;0
2347167796;4/12/2016 1:00;4/12/2016 0:00;1:00:00 a. m.;0;0
2347167796;4/12/2016 2:00;4/12/2016 0:00;2:00:00 a. m.;0;0
2347167796;4/12/2016 3:00;4/12/2016 0:00;3:00:00 a. m.;0;0
2347167796;4/12/2016 4:00;4/12/2016 0:00;4:00:00 a. m.;0;0
2347167796;4/12/2016 5:00;4/12/2016 0:00;5:00:00 a. m.;0;0
2347167796;4/12/2016 6:00;4/12/2016 0:00;6:00:00 a. m.;0;0
2347167796;4/12/2016 7:00;4/12/2016 0:00;7:00:00 a. m.;22;0.366667
2347167796;4/12/2016 8:00;4/12/2016 0:00;8:00:00 a. m.;48;0.8
2347167796;4/12/2016 9:00;4/12/2016 0:00;9:00:00 a. m.;13;0.216667
2347167796;4/12/2016 10:00;4/12/2016 0:00;10:00:00 a. m.;7;0.116667
2347167796;4/12/2016 11:00;4/12/2016 0:00;11:00:00 a. m.;29;0.483333
2347167796;4/12/2016 12:00;4/12/2016 0:00;12:00:00 p. m.;11;0.183333
2347167796;4/12/2016 13:00;4/12/2016 0:00;1:00:00 p. m.;22;0.366667
2347167796;4/12/2016 14:00;4/12/2016 0:00;2:00:00 p. m.;32;0.533333
2347167796;4/12/2016 15:00;4/12/2016 0:00;3:00:00 p. m.;41;0.683333
2347167796;4/12/2016 16:00;4/12/2016 0:00;4:00:00 p. m.;13;0.216667
2347167796;4/12/2016 17:00;4/12/2016 0:00;5:00:00 p. m.;17;0.283333
2347167796;4/12/2016 18:00;4/12/2016 0:00;6:00:00 p. m.;36;0.6
2347167796;4/12/2016 19:00;4/12/2016 0:00;7:00:00 p. m.;19;0.316667
2347167796;4/12/2016 20:00;4/12/2016 0:00;8:00:00 p. m.;46;0.766667
2347167796;4/12/2016 21:00;4/12/2016 0:00;9:00:00 p. m.;73;1.216.667
2347167796;4/12/2016 22:00;4/12/2016 0:00;10:00:00 p. m.;1;0.016667
2347167796;4/12/2016 23:00;4/12/2016 0:00;11:00:00 p. m.;0;0
2873212765;4/12/2016 0:00;4/12/2016 0:00;12:00:00 a. m.;0;0
2873212765;4/12/2016 1:00;4/12/2016 0:00;1:00:00 a. m.;0;0
2873212765;4/12/2016 2:00;4/12/2016 0:00;2:00:00 a. m.;0;0
2873212765;4/12/2016 3:00;4/12/2016 0:00;3:00:00 a. m.;0;0
2873212765;4/12/2016 4:00;4/12/2016 0:00;4:00:00 a. m.;0;0
2873212765;4/12/2016 5:00;4/12/2016 0:00;5:00:00 a. m.;28;0.466667
2873212765;4/12/2016 6:00;4/12/2016 0:00;6:00:00 a. m.;8;0.133333
2873212765;4/12/2016 7:00;4/12/2016 0:00;7:00:00 a. m.;39;0.65
2873212765;4/12/2016 8:00;4/12/2016 0:00;8:00:00 a. m.;43;0.716667
2873212765;4/12/2016 9:00;4/12/2016 0:00;9:00:00 a. m.;49;0.816667
2873212765;4/12/2016 10:00;4/12/2016 0:00;10:00:00 a. m.;35;0.583333
2873212765;4/12/2016 11:00;4/12/2016 0:00;11:00:00 a. m.;7;0.116667
2873212765;4/12/2016 12:00;4/12/2016 0:00;12:00:00 p. m.;58;0.966667
2873212765;4/12/2016 13:00;4/12/2016 0:00;1:00:00 p. m.;29;0.483333
2873212765;4/12/2016 14:00;4/12/2016 0:00;2:00:00 p. m.;9;0.15
2873212765;4/12/2016 15:00;4/12/2016 0:00;3:00:00 p. m.;7;0.116667
2873212765;4/12/2016 16:00;4/12/2016 0:00;4:00:00 p. m.;12;0.2
2873212765;4/12/2016 17:00;4/12/2016 0:00;5:00:00 p. m.;12;0.2
2873212765;4/12/2016 18:00;4/12/2016 0:00;6:00:00 p. m.;40;0.666667
2873212765;4/12/2016 19:00;4/12/2016 0:00;7:00:00 p. m.;12;0.2
2873212765;4/12/2016 20:00;4/12/2016 0:00;8:00:00 p. m.;13;0.216667
2873212765;4/12/2016 21:00;4/12/2016 0:00;9:00:00 p. m.;3;0.05
2873212765;4/12/2016 22:00;4/12/2016 0:00;10:00:00 p. m.;0;0
2873212765;4/12/2016 23:00;4/12/2016 0:00;11:00:00 p. m.;0;0
2873212765;5/01/2016 0:00;5/01/2016 0:00;12:00:00 a. m.;0;0
2873212765;5/01/2016 1:00;5/01/2016 0:00;1:00:00 a. m.;0;0
2873212765;5/01/2016 2:00;5/01/2016 0:00;2:00:00 a. m.;0;0
2873212765;5/01/2016 3:00;5/01/2016 0:00;3:00:00 a. m.;0;0
2873212765;5/01/2016 4:00;5/01/2016 0:00;4:00:00 a. m.;0;0
2873212765;5/01/2016 5:00;5/01/2016 0:00;5:00:00 a. m.;0;0
2873212765;5/01/2016 6:00;5/01/2016 0:00;6:00:00 a. m.;0;0
2873212765;5/01/2016 7:00;5/01/2016 0:00;7:00:00 a. m.;0;0
2873212765;5/01/2016 8:00;5/01/2016 0:00;8:00:00 a. m.;16;0.266667
2873212765;5/01/2016 9:00;5/01/2016 0:00;9:00:00 a. m.;20;0.333333
2873212765;5/01/2016 10:00;5/01/2016 0:00;10:00:00 a. m.;44;0.733333
2873212765;5/01/2016 11:00;5/01/2016 0:00;11:00:00 a. m.;26;0.433333
2873212765;5/01/2016 12:00;5/01/2016 0:00;12:00:00 p. m.;34;0.566667
2873212765;5/01/2016 13:00;5/01/2016 0:00;1:00:00 p. m.;10;0.166667
2873212765;5/01/2016 14:00;5/01/2016 0:00;2:00:00 p. m.;15;0.25
2873212765;5/01/2016 15:00;5/01/2016 0:00;3:00:00 p. m.;11;0.183333
2873212765;5/01/2016 16:00;5/01/2016 0:00;4:00:00 p. m.;5;0.083333
2873212765;5/01/2016 17:00;5/01/2016 0:00;5:00:00 p. m.;18;0.3
2873212765;5/01/2016 18:00;5/01/2016 0:00;6:00:00 p. m.;15;0.25
2873212765;5/01/2016 19:00;5/01/2016 0:00;7:00:00 p. m.;21;0.35
2873212765;5/01/2016 20:00;5/01/2016 0:00;8:00:00 p. m.;15;0.25
2873212765;5/01/2016 21:00;5/01/2016 0:00;9:00:00 p. m.;3;0.05
2873212765;5/01/2016 22:00;5/01/2016 0:00;10:00:00 p. m.;0;0
2873212765;5/01/2016 23:00;5/01/2016 0:00;11:00:00 p. m.;0;0
2873212765;5/02/2016 0:00;5/02/2016 0:00;12:00:00 a. m.;0;0
2873212765;5/02/2016 1:00;5/02/2016 0:00;1:00:00 a. m.;0;0
2873212765;5/02/2016 2:00;5/02/2016 0:00;2:00:00 a. m.;0;0
2873212765;5/02/2016 3:00;5/02/2016 0:00;3:00:00 a. m.;0;0
2873212765;5/02/2016 4:00;5/02/2016 0:00;4:00:00 a. m.;0;0
2873212765;5/02/2016 5:00;5/02/2016 0:00;5:00:00 a. m.;17;0.283333
2873212765;5/02/2016 6:00;5/02/2016 0:00;6:00:00 a. m.;9;0.15
2873212765;5/02/2016 7:00;5/02/2016 0:00;7:00:00 a. m.;31;0.516667
2873212765;5/02/2016 8:00;5/02/2016 0:00;8:00:00 a. m.;33;0.55
2873212765;5/02/2016 9:00;5/02/2016 0:00;9:00:00 a. m.;42;0.7
2873212765;5/02/2016 10:00;5/02/2016 0:00;10:00:00 a. m.;25;0.416667
2873212765;5/02/2016 11:00;5/02/2016 0:00;11:00:00 a. m.;11;0.183333
2873212765;5/02/2016 12:00;5/02/2016 0:00;12:00:00 p. m.;52;0.866667
2873212765;5/02/2016 13:00;5/02/2016 0:00;1:00:00 p. m.;29;0.483333
2873212765;5/02/2016 14:00;5/02/2016 0:00;2:00:00 p. m.;7;0.116667
2873212765;5/02/2016 15:00;5/02/2016 0:00;3:00:00 p. m.;11;0.183333
2873212765;5/02/2016 16:00;5/02/2016 0:00;4:00:00 p. m.;24;0.4
2873212765;5/02/2016 17:00;5/02/2016 0:00;5:00:00 p. m.;20;0.333333
2873212765;5/02/2016 18:00;5/02/2016 0:00;6:00:00 p. m.;13;0.216667
2873212765;5/02/2016 19:00;5/02/2016 0:00;7:00:00 p. m.;9;0.15
2873212765;5/02/2016 20:00;5/02/2016 0:00;8:00:00 p. m.;9;0.15
2873212765;5/02/2016 21:00;5/02/2016 0:00;9:00:00 p. m.;6;0.1
2873212765;5/02/2016 22:00;5/02/2016 0:00;10:00:00 p. m.;0;0
2873212765;5/02/2016 23:00;5/02/2016 0:00;11:00:00 p. m.;0;0
2873212765;5/03/2016 0:00;5/03/2016 0:00;12:00:00 a. m.;0;0
2873212765;5/03/2016 1:00;5/03/2016 0:00;1:00:00 a. m.;0;0
2873212765;5/03/2016 2:00;5/03/2016 0:00;2:00:00 a. m.;0;0
2873212765;5/03/2016 3:00;5/03/2016 0:00;3:00:00 a. m.;0;0
2873212765;5/03/2016 4:00;5/03/2016 0:00;4:00:00 a. m.;0;0
